Date,Belgium,Denmark,Germany,Spain,France,Italy,Netherlands,Austria,Poland,Finland,Sweden,United States
2018-05,16.503,16.503,16.503,16.503,16.503,16.503,16.503,16.503,16.503,16.503,16.503,16.503
2018-06,16.198,16.198,16.198,16.198,16.198,16.198,16.198,16.198,16.198,16.198,16.198,16.198
2018-07,15.597,15.597,15.597,15.597,15.597,15.597,15.597,15.597,15.597,15.597,15.597,15.597
2018-08,14.517,14.517,14.517,14.517,14.517,14.517,14.517,14.517,14.517,14.517,14.517,14.517
2018-09,14.712,14.712,14.712,14.712,14.712,14.712,14.712,14.712,14.712,14.712,14.712,14.712
2018-10,14.324,14.324,14.324,14.324,14.324,14.324,14.324,14.324,14.324,14.324,14.324,14.324
2018-11,14.18,14.18,14.18,14.18,14.18,14.18,14.18,14.18,14.18,14.18,14.18,14.18
2018-12,15.54,15.54,15.54,15.54,15.54,15.54,15.54,15.54,15.54,15.54,15.54,15.54
2019-01,16.12,16.12,16.12,16.12,16.12,16.12,16.12,16.12,16.12,16.12,16.12,16.12
2019-02,15.634,15.634,15.634,15.634,15.634,15.634,15.634,15.634,15.634,15.634,15.634,15.634
2019-03,15.156,15.156,15.156,15.156,15.156,15.156,15.156,15.156,15.156,15.156,15.156,15.156
2019-04,14.984,14.984,14.984,14.984,14.984,14.984,14.984,14.984,14.984,14.984,14.984,14.984
2019-05,14.607,14.607,14.607,14.607,14.607,14.607,14.607,14.607,14.607,14.607,14.607,14.607
2019-06,15.341,15.341,15.341,15.341,15.341,15.341,15.341,15.341,15.341,15.341,15.341,15.341
2019-07,16.444,16.444,16.444,16.444,16.444,16.444,16.444,16.444,16.444,16.444,16.444,16.444
2019-08,18.293,18.293,18.293,18.293,18.293,18.293,18.293,18.293,18.293,18.293,18.293,18.293
2019-09,16.998,16.998,16.998,16.998,16.998,16.998,16.998,16.998,16.998,16.998,16.998,16.998
2019-10,18.124,18.124,18.124,18.124,18.124,18.124,18.124,18.124,18.124,18.124,18.124,18.124
2019-11,17.06,17.06,17.06,17.06,17.06,17.06,17.06,17.06,17.06,17.06,17.06,17.06
2019-12,17.921,17.921,17.921,17.921,17.921,17.921,17.921,17.921,17.921,17.921,17.921,17.921
2020-01,18.052,18.052,18.052,18.052,18.052,18.052,18.052,18.052,18.052,18.052,18.052,18.052
